285,C,EEP841,ELECTRICAL MACHINES LABORATORY,1.5,0,0,,K RRAJAGOPAL,100
286,C,EEL831,DIGITAL SIGNAL PROCESSING II,3,3,0,,BREJESH LALL,100
287,D,EEL862,SELECTED TOPICS IN COMMUNICATION ENGINEERING-II,3,3,0,,S D JOSHI,100
288,D,EEL786,MIXED SIGNAL CIRCUIT DESIGN,3,3,0,,G S VISWESWARAN,90
289,D,EEP201,DIGITAL ELECTRONICS LABORATORY,1.5,0,0,,G S VISWESWARAN,100
290,D,EEP306,COMMUNICATION ENGINEERING  LABORATORY,1.5,0,0,,SWADES KUMAR DE,100
291,D,EEP719,COMMUNICATION LAB II,2,0,0,,S K KAUL,100
292,D,EEL734,MOS VLSI,3,3,0,,BASABI BHAUMIK,100
293,D,EEL713,MICROWAVE THEORY AND CIRCUITS,3,3,0,,MAHESH P ABEGAONKAR,100
294,D,EEL744,AC CONTROLLERS,3,3,0,,MUMMADI VEERACHARY,100
295,D,EEL702,SYSTEM SOFTWARE,4,3,0,,SANTANU CHAUDHURY,100
296,D,EEL305,ELECTRIC DRIVES,4,3,1,,G BHUVANESWARI,100
297,D,EEL202,CIRCUIT THEORY,4,3,1,,R K PATNEY,100
298,D,EEL207,ENGINEERING ELECTROMAGNETICS,4,3,1,,ANANJAN BASU,100
299,E,EEL203,ELECTROMECHANICS,4,3,1,,BHIM SINGH,90
300,E,EEL201,DIGITAL ELECTRONICS,4,3,1,,SHOURIBRATA CHATTERJEE,100
301,E,EEL331,ELECTROMAGNETICS  AND ADVANCED ELECTROMECHANICS,3,3,0,,S S MURTHY,90
302,E,EEL358,OPERATING SYSTEMS,3,3,0,,S MK RAHMAN,90
303,E,EEL754,COMPUTER GRAPHICS,4,3,0,,M HANMANDLU,100
304,E,EEL771,"RANDOM PROCESS IN CONTROL
& ESTIMATION",3,3,0,,RKP BHATT,100
305,E,EEL714,DIGITAL COMMUNICATION & INFORMATION SYSTEMS,3,3,0,,MANAV BHATNAGAR,90
306,E,EEL741,MODELLING & ANALYSIS OF ELECTRICAL MACHINES,3,3,0,,S S MURTHY,100
307,E,EEP209,POWER ELECTRONICS LABORATORY,1.5,0,0,,G BHUVANESWARI,100
308,E,EEL792,POWER SYSTEM PROTECTION,3,3,0,,BIJAYA KETAN PANIGRAHI,100
309,E,EEL833,SELECTED TOPICS IN IEC,3,3,0,,G S VISWESWARAN,90
310,F,EEL846,COMPUTER AIDED DESIGN OF ELECTRICAL MACHINES,3,3,0,,K RRAJAGOPAL,90
311,F,EEP301,CONTROL ENGINEERING LABORATORY,1.5,0,0,,S JANARDHANAN,100
312,F,EEP203,ELECTROMECHANICS LABORATORY,1.5,0,0,,BHIM SINGH,100
313,F,EEL736,BIOMEDICAL  ELECTRONICS,3,3,0,,S MK RAHMAN,100
314,F,EEL769,DIGITAL  COMMUNICATION AND INFORMATION SYSTEMS,3,3,0,,VINOD CHANDRA,100
315,F,EEL706,SOFT COMPUTING,3,3,0,,M HANMANDLU,100
316,F,EEL710,CODING THEORY,3,3,0,,RANJAN BOSE,100
317,F,EEL303,POWER ENGINEERING - I,4,3,1,,ABHIJIT RAMCHANDRA ABHYANKAR,100
318,H,EEL789,OPTOELECTRONIC INSTRUMENTATION,3,3,0,,V K JAIN,100
319,H,EEL794,HIGH VOLTAGE DC TRANSMISSION,3,3,0,,SUKUMAR MISHRA,100
320,H,EEL806,COMPUTER VISION,4,3,0,,SUMANTRA DUTTA ROY,100
321,J,EEL793,POWER SYSTEMS TRANSIENTS,3,3,0,,NILANJAN SENROY,100
322,J,EEL878,ARTIFICIAL INTELLIGENCE FOR CONTROL APPLICATIONS,3,3,0,,MADAN GOPAL,90
323,J,EEL781,NEURAL NETWORKS,3,3,0,,JAYADEVA,100
324,K,EEL818,TELECOMMUNICATION TECHNOLOGIES,3,3,0,,SWADES KUMAR DE,90
325,K,EEL881,ISSUES IN DEEP SUBMICRO CMOS IC DESIGN,3,3,0,,JAYADEVA,100
326,L,EEL375,EMBEDDED SYSTEMS,5,3,0,,SUBRAT KAR,100
327,M,EEL762,DIGITAL  COMMUNICATION,3,3,0,,SWADES KUMAR DE,90
328,N,EEN110,INTRO TO ELECT ENGG,2,0,0,,S D JOSHI,100
329,N,EEN120,INTRO TO ELECT ENGG. (POWER),2,0,0,,SUKUMAR MISHRA,100
330,P,EEP717,COMMUNICATION LAB I,2,0,0,,SHANKAR PRAKRIYA,100
331,P,EEP701,DIGITAL SYSTEM LAB,2,0,0,,SUBRAT KAR,100
332,P,EEP725,CONTROL LABORATORY,3,0,0,,MADAN GOPAL,100
333,P,EEP735,IEC LABORATORY I,3,0,0,,JAYADEVA,100
334,P,EEP773,TELECOMMUNICATION SOFTWARE LABORATORY,3,0,1,,SUBRAT KAR,100
335,P,EEP776,WIRELESS  COMMUNICATION LABORATORY,3,0,1,,RANJAN BOSE,100
336,P,EEP791,POWER SYSTEMS LAB-I,2,0,0,,P R BIJWE,100
337,P,EET410,PRACTICAL TRAINING,0,0,0,,RANJAN BOSE,100
338,P,EET420,PRACTICAL TRAINING,0,0,0,,RANJAN BOSE,100
339,P,EET841,INDUSTRIAL TRAINING AND SEMINAR,3,3,0,,BHIM SINGH,100
340,P,EEV704,SPECIAL MODULE IN COMPUTERS,1,1,0,,SUMANTRA DUTTA ROY,100
341,P,EEV831,SPECIAL MODULE IN NANO ELECTRONICS,1,1,0,,MANISH SHARMA,100
342,P,EEV833,SPECIAL MODULE IN LOW POWER IC DESIGN,1,1,0,,G S VISWESWARAN,100
343,P,EEV871,SELECTED TOPICS IN COMMUNICATION ENGINEERING-IV,1,1,0,,SUBRAT KAR,100
344,P,JMD801,MAJOR PROJECT PART-I,6,0,0,,SWADES KUMAR DE,100
345,P,JVD801,MAJOR PROJECT PART-I,6,0,0,,M JAGADESH KUMAR,100
346,P,EED890,MAJOR PROJECT PART-I,6,0,0,,NILANJAN SENROY,100
347,P,EED895,MAJOR PROJECT,40,0,0,,G BHUVANESWARI,100
348,P,EED853,MAJOR PROJECT PART 1 (EI),4,0,0,,DEVI CHADHA,100
349,P,EED861,MAJOR PROJECT PART-I,6,0,0,,BREJESH LALL,100
350,P,EED875,MAJOR PROJECT PART-I,6,0,0,,S JANARDHANAN,100
351,P,EED888,MAJOR PROJECT PART - 1,6,0,0,,SHOURIBRATA CHATTERJEE,100
352,P,EED421,MAJOR PROJECT PART 1 (EP),3,0,0,,SUMANTRA DUTTA ROY,100
353,P,EED422,MAJOR PROJECT PART 2 (EP),7,0,0,,SUMANTRA DUTTA ROY,100
354,P,EED701,MINOR PROJECT,2,0,0,,SUMANTRA DUTTA ROY,100
355,P,EED801,MAJOR PROJECT PART-I,6,0,0,,SUBRAT KAR,100
356,P,EED842,MAJOR PROJECT PART-I,6,0,0,,BHIM SINGH,100
357,P,EED843,MAJOR PROJECT PART -II,12,0,0,,BHIM SINGH,90
358,P,EED851,MAJOR PROJECT PART 1 (EI),6,0,0,,VINOD CHANDRA,100
359,P,EED852,MAJOR PROJECT PART 2 (EI),14,0,0,,SANTANU CHAUDHURY,100
360,P,EEC410,COLLOQUIUM (EE),3,0,3,,RANJAN KUMAR MALLIK,100
361,P,EEC420,COLLOQUIUM (EP),3,0,3,,BIJAYA KETAN PANIGRAHI,100
362,P,EED310,MINI PROJECT (EE),3,0,0,,MANAV BHATNAGAR,90
363,P,EED411,MAJOR PROJECT PART 1 (EE),3,0,0,,SUMANTRA DUTTA ROY,100
364,P,EED412,MAJOR PROJECT PART 2 (EE),7,0,0,,SUMANTRA DUTTA ROY,100
365,A,HUL212,MICROECONOMICS,4,3,1,,DEBASIS MONDAL,75
366,A,HUL213,MACRO ECONOMICS,4,3,1,,V UPADHYAY,75
367,A,HUL215,ECONOMETRIC METHODS,4,3,1,,JAYAN JOSE THOMAS,75
368,A,HUL216,INDIAN ECONOMIC PROBLEMS AND POLICIES,3,2,1,,REETIKA KHERA,75
369,A,HUL234,LANGUAGE AND COMMUNICATION,4,3,1,,PRITHA CHANDRA,75
370,A,HUL240,INDIAN ENGLISH POETRY,4,3,1,,RUKMINI BHAYA NAIR,75
371,A,HUL252,INTRO TO CLASSICAL INDIANPHILOSOPHY,4,3,1,,BIJOY H BORUAH,75
372,A,HUL253,MORAL LITERACY AND MORAL CHOICES,4,3,1,,BHARATI PURI,75
373,A,HUL254,ART AND TECHNOLOGY,4,3,1,,SANIL V,75
374,A,HUL256,CRITICAL THINKING,3,2,1,,C ATOMY,75
375,A,HUL261,PSYCHOLOGICAL BASIS OF BEHAVIOUR,4,3,1,,KAMLESH SINGH,75
376,A,HUL263,ORGANIZATIONAL PSYCHOLOGY,4,3,1,,PURNIMA SINGH,75
377,A,HUL272,INTRODUCTION TO THE SOCIOLOGY OF INDIA,4,3,1,,RAVINDER KAUR,75
378,A,HUL275,ENVIRONMENT;  DEVELOPMENT AND SOCIETY,4,3,1,,RICHA KUMAR,75
379,A,HUL287,INDUSTRY AND WORK CULTURE UNDER GLOBALIZATION,4,3,1,,VIBHA ARORA,75
380,A,HUL291,ELECTRONIC  GOVERNANCE,4,3,1,,P VIGNESWARA ILAVARASAN,75
381,B,HUL301,THE SOCIOLOGY OF RELIGION,4,3,1,,FARHANA IBRAHIM,75
382,B,HUL711,PSYCHOLOGICAL TESTING AND BEHAVIORAL  ASSESSMENT,3,2,1,,KAMLESH SINGH,90
383,B,HUL736,PLANNING AND ECONOMIC DEVELOPMENT,3,3,0,,JAYAN JOSE THOMAS,100
384,B,HUL237,CONTEMPORARY FICTION,3,2,1,,STUTI KHANNA,75
385,I,HUN100,INTRO TO HUMANITIES & SOCIAL SCIENCES,1,1,0,,AMBUJ D SAGAR,75
386,J,HUL759,URBAN SOCIAL SYSTEMS,3,3,0,,FARHANA IBRAHIM,90
387,J,HUL845,ENVIRONMENTAL ETHICS,3,3,0,,BHARATI PURI,90
388,J,HUL881,ELEMENTS OF THE NARRATIVE ART,3,3,0,,ARJUN GHOSH,100
389,J,HUL891,GLOBALIZATION AND TRANSNATIONALISM,3,2,1,,VIBHA ARORA,100
390,M,HUL846,PHILOSOPHY AND FILM,3,3,0,,SANIL V,35
391,M,HUL841,PHILOSOPHY OF SCIENCE,3,3,0,,C ATOMY,90
392,M,HUL810,COMMUNICATION SKILLS,3,3,0,,ARJUN GHOSH,200
393,M,HUL706,"LANGUAGE, SOCIETY AND CULTURE",3,2,1,,PRITHA CHANDRA,90
394,M,HUL281,MIND; MACHINES AND LANGUAGE,4,3,1,,RUKMINI BHAYA NAIR,75
395,M,HUL231,AN INTRODUCTION TO LITERATURE,4,3,1,,ARJUN GHOSH,75
396,M,HUL238,MODERN FICTION,4,3,1,,ANGELIE MULTANI,75
397,M,HUL274,RETHINKING THE INDIAN TRADITION,4,3,1,,AMRIT SRINIVASAN,75
398,M,HUL271,SOCIOLOGY: THE SCIENCE OF PRAXIS,4,3,1,,RASHMI SADANA,75
399,P,HUC722,SEMINAR,3,0,0,,PRITHA CHANDRA,100
400,P,HUP102,PSYCHOLOGY  LABORATORY,1,0,0,,KAMLESH SINGH,30
401,X,HUL754,SCIENCE TECHNOLOGY AND SOCIETY,3,2,1,,RICHA KUMAR,90
402,X,HUL882,"THE EUROPEAN RENAISSANCE, SELFHOOD AND SERVIVAL",3,3,0,,ANGELIE MULTANI,90
403,A,SML822,INTERNATIONAL  BUSINESS,3,2,0,,SURENDRA SINGH YADAV,100
404,B,SML874,INDIAN FINANCIAL SYSTEM,3,3,0,,SHVETA SINGH,100
405,B,SML305,"ORGANISATION OF ENGG SYS.
& HUMAN RESOURCES MANAGE",4,3,1,,SUDHIR KUMAR JAIN,100
406,C,SML780,MANAGERIAL  ECONOMICS,3,2,0,,SUDHIR KUMAR JAIN,90
407,C,SML840,MANUFACTURING  STRATEGY,3,3,0,,D KBANWET,100
408,D,SML843,SUPPLY CHAIN MANAGEMENT,3,3,0,,RAVI SHANKAR,100
409,D,SML760,MARKETING  MANAGEMENT,3,2,0,,MAHIM SAGAR,90
410,E,SML770,MANAGEMENT ACCOUNTS AND FINANCIAL  MANAGEMENT,3,2,0,,P KJAIN,100
411,E,SML715,QUALITY & ENVIRONMENT MANAGEMENT SYSTEMS,3,2,0,,RAVI SHANKAR,100
412,F,SML740,QUANTUM METHODS,3,2,0,,SURYA PRAKASH SINGH,90
413,F,SML870,ADVANCED FINANCIAL MANAGEMENT,3,2,0,,P KJAIN,100
414,H,SML710,CREATIVE PROBLEM SOLUTION,3,2,0,,HARISH CHOUDHARY,100
415,J,SML723,TELECOMMUNICATION SYSTEMS MANAGEMENT,3,3,0,,MAHIM SAGAR,100
416,J,SML856,BUSINESS INTELLIGENCE,3,2,0,,MANMOHAN PRASAD GUPTA,100
417,K,SMV795,SYSTEMS THINKING,1,1,0,,SUSHIL,100
418,L,SMP791,COMPUTER  LABORATORY,1,0,0,,MANMOHAN PRASAD GUPTA,100
419,M,SML875,INTERNATIONAL  FINANCIAL MANAGEMENT,3,3,0,,SURENDRA SINGH YADAV,100
420,M,SML853,SOFTWARE PROJECT MANAGEMENT,3,3,0,,MANMOHAN PRASAD GUPTA,100
421,M,SML745,OPERATIONS  MANAGEMENT,3,3,0,,SURYA PRAKASH SINGH,100
422,P,SMD792,MINOR PROJECT,3,0,0,,SEEMA SHARMA,100
423,P,SMD890,PROJECT,6,0,0,,SEEMA SHARMA,90
424,R,SML703,MANAGEMENT OF TECHNOLOGY TRANSFER,3,2,0,,SUSHIL,90
425,R,SML730,ORGANIZATIONAL MANAGEMENT,3,3,0,,KANIKA TANDON BHAL,100
426,S,SML731,HUMAN RESOURCE MANAGEMENT,3,3,0,,KANIKA TANDON BHAL,100
427,S,SML862,PRODUCT MANAGEMENT,3,3,0,,MAHIM SAGAR,100
428,T,SML873,SECURITY ANALYSIS & PROOF MANAGEMENT,3,2,0,,SHVETA SINGH,100
429,U,SML861,MARKET RESEARCH,3,2,0,,SEEMA SHARMA,100
430,X,SMV794,COMMUNICATION SKILLS,1.5,1,0,,HARISH CHOUDHARY,100
431,X,SMV895,MANAGEMENT  RESEARCH METHODOLOGY,1,1,0,,KANIKA TANDON BHAL,100
432,A,MAL724,CRYPTOLOGY,3,3,0,,RAJENDRA KUMAR SHARMA,100
433,A,MAL730,CRYPTOGRAPHY,4,3,1,,RAJENDRA KUMAR SHARMA,100
434,A,MAL786,CRYPTOLOGY,4,3,1,,RAJENDRA KUMAR SHARMA,100
435,B,MAL754,PRINCIPLES OF COMPUTER GRAPHICS,4,3,0,,BHAWANI SANKAR PANDA,100
436,B,MAL609,BASIC COMPUTER SCIENCE,4,3,0,,B CHANDRA,100
437,B,MAL519,INTRODUCTION TO COMPUTERS AND PROGRAMMING,4,3,0,,MANI MEHRA,100
438,C,MAL110,MATHEMATICS-I,4,3,1,,S CHANDRA SEKHARA RAO,600
439,C,MAL111,INTRO TO ANALYSIS & DIFFERENTIAL  EQUATIONS,4,3,1,,ANIMA NAGAR,150
440,C,MAL115,MULTIVARIABLE  CALCULUS AND MATRIX THEORY,4,3,1,,WAGISH SHUKLA,100
441,C,MAL120,MATHEMATICS II,4,3,1,,KONIJETI SREENADH,90
442,C,MAL122,REAL & COMPLEX ANALYSIS,4,3,1,,A TRIPATHI,90
443,C,MAL124,INTRO TO ALGEBRA & MATRIX ANALYSIS,4,3,1,,SUBIMAN KUNDU,90
444,D,MAL180,DISCRETE  MATHEMATICAL STRUCTURES,4,3,1,,APARNA MEHRA,100
445,E,MAL245,TOPOLOGY AND FUNCTIONAL ANALYSIS,4,3,1,,ANIMA NAGAR,100
446,E,MAL517,DIFFERENTIAL  EQUATIONS,4,3,1,,S CHANDRA SEKHARA RAO,100
447,F,MAL601,TOPOLOGY,4,3,1,,WAGISH SHUKLA,100
448,F,MAL255,LINEAR ALGEBRA,4,3,1,,SUBIMAN KUNDU,100
449,F,MAL509,PROBABILITY THEORY,4,3,1,,NILADRI CHATTERJEE,100
450,H,MAL503,LINEAR ALGEBRA,4,3,1,,ANURADHA SHARMA,100
451,H,MAL250,PROBABILITY & STOCHASTIC PROCESSES,4,3,1,,NILADRI CHATTERJEE,100
452,H,MAL630,PARTIAL DIFFERENTIAL EQUATIONS,4,3,1,,MANI MEHRA,100
453,H,MAL860,LINEAR ALGEBRA,3,3,0,,RITUMONI SARMA,100
454,J,MAL732,FINANCIAL  MATHEMATICS,4,3,1,,SURESH CHANDRA,90
455,J,MAL701,INTRODUCTION TO PROGRAMMING AND DATA STRUCTURES,4,3,0,,BHAWANI SANKAR PANDA,100
456,J,MAL513,REAL ANALYSIS,4,3,1,,KONIJETI SREENADH,100
457,J,MAL230,NUM METHODS & COMPUTATION,4,3,1,,V VK SRINIVAS KUMAR,100
458,K,MAL614,ADVANCED MATRIX THEORY,4,3,1,,ANURADHA SHARMA,90
459,K,MAL705,DISCRETE  MATHEMATICAL STRUCTURES,3,3,0,,APARNA MEHRA,90
460,M,MAL720,NEURO-COMPUTING & APPLICATIONS,3,3,0,,B CHANDRA,90
461,N,MAN150,INTRODUCTON TO MATHEMATICSAND COMPUTING,2,0,0,,NILADRI CHATTERJEE,100
462,P,MAP290,SYSTEM DESIGN LABORATORY,2,0,0,,V VK SRINIVAS KUMAR,100
463,P,MAP701,COMPUTING LAB I,2,0,0,,RAM LAL,100
464,P,MAP707,PROGRAMMING  LANGUAGES LABORATORY,2,0,0,,SAVITA GOEL,100
465,P,MAT450,PRACTICAL TRAINING,0,0,0,,S CHANDRA SEKHARA RAO,90
466,P,MAD854,MAJOR PROJECT PART 2 (MT),16,0,0,,SUBIMAN KUNDU,90
467,P,MAD852,MAJOR PROJECT PART 2 (MT),14,0,0,,SUBIMAN KUNDU,100
468,P,MAD853,MAJOR PROJECT PART 1 (MT),4,0,0,,SUBIMAN KUNDU,100
469,P,MAC450,COLLOQUIUM (MT),3,0,3,,MANI MEHRA,100
470,P,MAD350,MINI PROJECT (MT),3,0,0,,KONIJETI SREENADH,90
471,P,MAD703,PROJECT PART I*,4,0,0,,WAGISH SHUKLA,100
472,P,MAD851,MAJOR PROJECT PART 1 (MT),6,0,0,,SUBIMAN KUNDU,100
473,P,JCD801,MAJOR PROJECT PART-I,6,0,0,,NAVEEN GARG,90
,,,,,,,,,
474,A,MEL705,EXPERIMENTAL METHODS IN THERMAL ENGG,4,2,0,,P MV SUBBARAO,100
475,A,MEL791,COMPOSITE MATERIALS & PROCESSING,4,3,0,,NARESH BHATNAGAR,100
476,B,MEL765,OPERATIONS RESEARCH,4,3,0,,KIRAN SETH,100
477,B,MEL781,MACHINING PROCESSES AND ANALYSIS,4,3,0,,SUDARSAN GHOSH,100
478,B,MEL737,ADVANCED  MECHANICAL DESIGN,4,3,0,,T K KUNDRA,100
479,B,MEL707,APPLIED MATHEMATICS FOR MECHANICAL ENGG,3,2,0,,ANJAN RAY,100
480,B,MEL311,MACHINE ELEMENT DESIGN,5,3,1,,R KPANDEY,100
481,C,MEL703,ADVANCED THERMODYNAMICS,3,3,0,,SANGEETA KOHLI,100
482,C,MEL345,INTERNAL COMBUSTION ENGINES,4,3,0,,J P SUBRAMANYAM,100
483,C,MEL414,COMPUTER AIDED MECHANICAL DESIGN,4,3,0,,ANOOP CHAWLA,90
484,C,MEL735,COMPUTER METHODS IN MECHANICAL DESIGN,4,3,0,,ANOOP CHAWLA,100
485,C,MEL787,WELDING AND ALLIED PROCESSES,4,3,0,,SUNIL PANDEY,100
486,C,MEL812,COMBUSTION,4,3,0,,ANJAN RAY,90
487,C,MEL838,ROTOR DYNAMICS,4,3,0,,A K DARPE,15
488,D,MEL837,ADVANCED  MECHANISMS,4,3,0,,SUDIPTO MUKHERJEE,90
489,D,MEL840,EXPERIMENTAL MODAL ANALYSIS AND DYNAMIC DESIGN,4,3,0,,SUBODH VASANT MODAK,100
490,D,MEL769,METAL FORMING ANALYSIS,4,3,0,,DIGAVALLI RAVI KUMAR,100
491,D,MEL731,DESIGN OF MECHANISMS,4,3,0,,SUBIR KUMAR SAHA,100
492,D,MEL761,STATISTICS FOR DECISION MAKING,4,3,0,,NOMESH BHOJKUMAR BOLIA,100
493,D,MEL432,MICROPROCESSOR APPLICATIONS IN MANUFACTURING,4,3,0,,I P SINGH,100
494,D,MEL413,DESIGN OF MECHANISMS,4,3,1,,SUDIPTO MUKHERJEE,90
495,D,MEL231,CASTING & WELDING,4,3,0,,SUNIL PANDEY,100
496,D,MEL242,HEAT AND MASS TRANSFER,4,3,1,,B PREMACHANDRAN,100
497,E,MEL316,MECHANICAL  VIBRATIONS,4,3,0,,KSHITIJ GUPTA,100
498,E,MEL110,GRAPHIC SCIENCE,4,2,0,,HARISH HIRANI,90
499,E,MEL120,MANUFACTURING  PRACTICES,4,2,0,,SUDARSAN GHOSH,100
500,E,MEL211,KINEMATICS & DYNAMICS OF MACHINES,4,3,0,,JAYANTA KUMAR DUTT,100
501,E,MEL346,TURBO-MACHINERY,4,3,0,,P MV SUBBARAO,100
502,E,MEL421,PRODUCTION  MANAGEMENT,4,3,0,,MAKARAND SHRIKRISHNA KULKARNI,100
503,E,MEL710,AIR-CONDITIONING,4,3,0,,SANJEEV JAIN,90
504,E,MEL749,MECHATRONIC PRODUCT DESIGN,4,3,0,,SUNIL JHA,90
505,E,MEL733,VIBRATIONS ENGG,4,3,0,,KSHITIJ GUPTA,100
506,E,MEL807,COMPUTATIONAL HEAT TRANSFER,4,2,0,,PRABAL TALUKDAR,100
507,F,MEL801,FIRE DYNAMICS & ENGINEERING,4,2,0,,S R KALE,100
508,F,MEP201,MECHANICAL  ENGINEERING DRAWING,3,1,0,,SATINDER PAUL SINGH,100
509,F,MEL712,ADVANCED POWER PLANT CYCLES,4,2,0,,SANGEETA KOHLI,90
510,F,MEL423,COMPUTERS IN MANUFACTURING ENTERPRISES,4,3,0,,VIPUL JAIN,90
511,F,MEL331,MACHINE-TOOLS AND CNC MANUFACTURING,4,3,0,,P M PANDEY,100
512,F,MEL233,MACHINING;  MACHINE-TOOLS AND METROLOGY,4,3,0,,P VENKATESWARA RAO,100
513,H,MEL221,INDUSTRIAL  ENGINEERING AND OPERATIONS RESEARCH,4,3,0,,KIRAN SETH,100
514,H,MEL140,ENGINEERING THERMODYNAMICS,4,3,1,,M R RAVI,100
515,H,MEL344,REFRIGERATION AND AIR- CONDITIONING,4,3,0,,AMIT GUPTA,100
516,H,MEL671,VALUE ENGINEERING,3,2,0,,A D GUPTA,100
517,H,MEL715,GAS DYNAMICS,4,3,0,,SUBHRA DATTA,100
518,J,MEL751,INDUSTRIAL ENGG. & SYSTEMS,4,3,0,,MAKARAND SHRIKRISHNA KULKARNI,100
519,J,MEL433,MICRO- AND NANO- MANUFACTURING,4,3,0,,SIVANANDAM ARAVINDAN,100
520,J,MEL713,DESIGN OF IC ENGINE COMPONENTS & SUB-SYSTEMS,4,3,0,,J P SUBRAMANYAM,100
521,J,MEL342,POWER PLANT TECHNOLOGIES,4,3,0,,S R KALE,100
522,K,MEC410,COLLOQUIUM (ME),3,0,3,,NARESH BHATNAGAR,100
523,K,MEC420,COLLOQUIUM (PE),3,0,3,,ANOOP CHAWLA,100
524,M,MEL851,INDUSTRIAL ENG CHALLENGES IN E-BUSINESS,3,3,0,,VIPUL JAIN,100
525,N,MEN110,INTRODUCTION TO MECHANIICAL  ENGINEERING,2,0,0,,DIGAVALLI RAVI KUMAR,100
526,N,MEN120,INTRODUCTON  PRODUCTIION AND INDUSTRALENGG,2,0,0,,P M PANDEY,100
527,P,MEP601,INTRODUCTION TO COMPUTERS AND PROGRAMMING,2,0,0,,GOPAL KRISHAN,100
528,P,MES810,INDEPENDENT STUDY,3,0,3,,SANGEETA KOHLI,100
529,P,MES880,INDEPENDENT STUDY,3,0,3,,DIGAVALLI RAVI KUMAR,100
530,P,MET410,PRACTICAL TRAINING,0,0,0,,SUNIL JHA,100
531,P,MET420,PRACTICAL TRAINING,0,0,0,,SUNIL JHA,100
532,P,MED310,MINI PROJECT (ME),4,0,0,,SATINDER PAUL SINGH,100
533,P,MED411,MAJOR PROJECT PART 1 (ME),3,0,0,,P VMADHUSUDHAN RAO,100
534,P,MED421,MAJOR PROJECT PART 1 (PE),3,0,0,,P VMADHUSUDHAN RAO,100
535,P,MED422,MAJOR PROJECT PART 2 (PE),7,0,0,,P VMADHUSUDHAN RAO,100
536,P,MED811,MAJOR PROJECT PART-I,6,0,0,,SANJEEV JAIN,100
537,P,MED831,MAJOR PROJECT PART-I,6,0,0,,A K DARPE,100
538,P,MED861,MAJOR PROJECT PART-I,6,0,0,,VIPUL JAIN,100
539,P,MED881,MAJOR PROJECT PART-I,6,0,0,,DIGAVALLI RAVI KUMAR,100
540,P,MED895,MAJOR PROJECT,40,0,0,,A K DARPE,100
541,A,EPL211,PRINCIPLES OF MATERIAL SYNTHESIS,4,3,1,,BODH RAJ,100
542,A,PHL567,ATOMIC & MOLEC SPECTROSCOPY,4,3,1,,A K SHUKLA,100
543,A,PHL723,VACUUM SCIENCE AND CRYOGENICS,3,3,0,,G B REDDY,100
544,B,PHL753,OPTICAL SYSTEM DESIGN,3,3,0,,B D GUPTA,100
545,B,PHL555,QUANTUM MECHANICS,4,3,1,,AJIT KUMAR,100
546,B,EPL105,OPTICS,4,3,1,,ANURAG SHARMA,100
547,B,EPL335,LOW DIMENSIONAL PHYSICS,4,3,1,,RAJENDRA SINGH,100
548,C,EPL334,LASERS,3,3,0,,ALOKA SINHA,100
549,C,PHL569,NUCLEAR PHYSICS,4,3,1,,AMRUTA MISHRA,100
550,C,PHL701,ELECTRONIC PROPERTIES OF MATERIALS,3,3,0,,NEERAJ KHARE,100
551,C,EPL101,CLASSICAL MECHANICS & RELATIVITY,4,3,1,,SANTANU GHOSH,100
552,C,PHL755,STATISTICAL & QUANTUM OPTICS,3,3,0,,SUBHASH CHOPRA,100
553,C,PHL759,SELECTED TOPICS IN APPLIED OPTICS,3,3,0,,GUFRAN SAYEED KHAN,100
554,D,PHL705,PHYSICS OF SEMICONDUCTOR DEVICES,3,3,0,,VIKRAM KUMAR,100
555,D,PHL791,FIBER OPTICS,3,3,0,,K THYAGARAJAN,100
556,D,PHL120,PHYSICS OF MATERIALS,4,3,1,,D K PANDYA,100
557,D,PHL551,CLASSICAL MECHANICS,4,3,1,,D RANGANATHAN,100
558,D,PHL110,FIELDS AND WAVES,4,3,1,,ARUN KUMAR,100
559,D,EPL107,ELECTROMAGNETICS,4,3,1,,V K TRIPATHY,100
560,D,EPL446,SPINTRONICS AND DATA STORAGE,3,3,0,,D K PANDYA,100
561,E,EPL103,MATHEMATICAL PHYSICS,4,3,1,,VARSHA BANERJEE,100
562,E,EPL442,FIBER AND INTEGRATED OPTICS,3,3,0,,B P PAL,100
563,E,PHL553,MATHEMATICAL PHYSICS,4,3,1,,D RANGANATHAN,100
564,E,PHL793,SEMICONDUCTOR OPTOELECTRO-NICS,3,3,0,,M R SHENOY,60
565,E,PHL707,CHARACTERIZATION OF MATERIALS,3,3,0,,RATANAMALA CHATTERJEE,100
566,F,PHL751,OPTICAL SOURCES DETECTORS AND PHOTOMETRY,3,3,0,,JOBY JOSEPH,100
567,F,PHL703,MATERIALS  TECHNOLOGY,3,3,0,,PANKAJ SRIVASTAVA,100
568,F,PHL565,COOPERATIVE PHENOMENA IN SOLIDS,4,3,1,,SANKALPA GHOSH,100
569,H,PHL557,ELECTRONICS,4,3,1,,R D TAREY,100
570,H,PHL654,EXPERIMENTAL  METHODS,3,3,0,,MUKESH CHANDER,100
571,H,PHL727,QUANTUM HETEROSTRUCTURES,3,3,0,,R K SONI,100
572,J,PHL795,OPTICS AND LASERS,3,3,0,,P SENTHILKUMARAN,100
573,J,PHL800,NUMERICAL & COMPUTATIONAL METHODS IN RESEARCH,3,3,0,,H C GUPTA,100
